,source,dest,count
32804,TIF,DMM,2
32805,TIF,DOH,1
32806,TIF,DXB,1
32807,TIF,IST,1
32808,TIF,KWI,1
32809,TIF,RUH,2
32810,TIF,SHJ,1
32811,TIH,PPT,1
32812,TIH,RGI,1
32813,TIJ,ACA,1
32814,TIJ,AGU,1
32815,TIJ,BJX,2
32816,TIJ,CEN,1
32817,TIJ,CJS,2
32818,TIJ,CLQ,1
32819,TIJ,CUL,3
32820,TIJ,CUN,1
32821,TIJ,CUU,1
32822,TIJ,DGO,1
32823,TIJ,GDL,3
32824,TIJ,HMO,2
32825,TIJ,LAP,1
32826,TIJ,LMM,1
32827,TIJ,MEX,3
32828,TIJ,MLM,1
32829,TIJ,MTY,1
32830,TIJ,MZT,1
32831,TIJ,NRT,2
32832,TIJ,OAX,1
32833,TIJ,PBC,1
32834,TIJ,PVG,1
32835,TIJ,PVR,1
32836,TIJ,QRO,1
32837,TIJ,SJD,1
32838,TIJ,SLP,1
32839,TIJ,TGZ,1
32840,TIJ,TPQ,1
32841,TIJ,UPN,1
32842,TIJ,VER,1
32843,TIJ,ZCL,1
32844,TIJ,ZLO,1
32845,TIM,DJJ,2
32846,TIM,DPS,1
32847,TIM,UPG,1
32848,TIP,AKF,1
32849,TIP,ALG,2
32850,TIP,AMM,3
32851,TIP,BEN,2
32852,TIP,CAI,3
32853,TIP,CMN,3
32854,TIP,DJE,1
32855,TIP,DXB,1
32856,TIP,FCO,2
32857,TIP,GHT,1
32858,TIP,HBE,2
32859,TIP,IST,3
32860,TIP,JED,1
32861,TIP,LAQ,1
32862,TIP,LHR,2
32863,TIP,LTD,1
32864,TIP,MAD,1
32865,TIP,MAN,1
32866,TIP,MIR,2
32867,TIP,MLA,2
32868,TIP,QUB,1
32869,TIP,SFA,4
32870,TIP,SRX,1
32871,TIP,TOB,2
32872,TIP,TUN,5
32873,TIR,HYD,2
32874,TIU,WLG,1
32875,TIV,BEG,2
32876,TIV,BRU,1
32877,TIV,CDG,1
32878,TIV,DME,5
32879,TIV,LED,1
32880,TIV,LGW,1
32881,TIZ,HGU,1
32882,TIZ,MXH,1
32883,TIZ,POM,1
32884,TJA,BYC,2
32885,TJA,CBB,1
32886,TJA,LPB,2
32887,TJA,SRE,1
32888,TJA,VVI,2
32889,TJM,DME,2
32890,TJM,EVN,1
32891,TJM,HMA,1
32892,TJM,LBD,1
32893,TJM,LED,2
32894,TJM,NJC,1
32895,TJM,NOJ,1
32896,TJM,NUX,2
32897,TJM,NYA,2
32898,TJM,NYM,1
32899,TJM,OVB,1
32900,TJM,OVS,1
32901,TJM,SGC,1
32902,TJM,SLY,1
32903,TJM,SVO,1
32904,TJM,TAS,1
32905,TJM,UFA,1
32906,TJM,URJ,1
32907,TJQ,CGK,3
32908,TJQ,PGK,1
32909,TJU,CIT,1
32910,TJU,DME,3
32911,TJU,LED,1
32912,TJU,SVX,2
32913,TKD,ACC,2
32914,TKE,JNU,1
32915,TKG,BTH,2
32916,TKG,CGK,3
32917,TKJ,CKX,1
32918,TKK,GUM,1
32919,TKK,PNI,1
32920,TKP,TKX,1
32921,TKS,HND,2
32922,TKU,ALC,1
32923,TKU,ARN,2
32924,TKU,CPH,1
32925,TKU,GDN,1
32926,TKU,HEL,1
32927,TKU,MHQ,1
32928,TKU,RIX,1
32929,TKX,AHE,1
32930,TKX,PPT,1
32931,TKX,TKP,1
32932,TLA,KTS,2
32933,TLA,OME,1
32934,TLC,ACA,2
32935,TLC,CUN,2
32936,TLC,FLL,1
32937,TLC,GDL,1
32938,TLC,LAS,1
32939,TLC,MTY,2
32940,TLC,PVR,1
32941,TLC,SAT,1
32942,TLC,SJD,1
32943,TLC,ZIH,1
32944,TLE,FTU,1
32945,TLE,MOQ,1
32946,TLE,TNR,1
32947,TLH,ATL,3
32948,TLH,CLT,2
32949,TLH,DCA,2
32950,TLH,DFW,2
32951,TLH,MCO,2
32952,TLH,MIA,2
32953,TLH,TPA,2
32954,TLJ,MCG,1
32955,TLL,AMS,2
32956,TLL,ARN,2
32957,TLL,BGY,1
32958,TLL,BRE,1
32959,TLL,BRU,2
32960,TLL,CPH,2
32961,TLL,FRA,1
32962,TLL,GRO,1
32963,TLL,HEL,1
32964,TLL,HER,1
32965,TLL,IST,1
32966,TLL,KBP,1
32967,TLL,LED,1
32968,TLL,LGW,1
32969,TLL,MAN,1
32970,TLL,NCE,1
32971,TLL,OSL,3
32972,TLL,PJA,1
32973,TLL,RIX,1
32974,TLL,RYG,1
32975,TLL,SPU,1
32976,TLL,STN,1
32977,TLL,SVO,2
32978,TLL,TRD,2
32979,TLL,TYF,1
32980,TLL,URE,1
32981,TLL,VNO,3
32982,TLL,WAW,1
32983,TLM,ALG,1
32984,TLM,LYS,1
32985,TLM,MRS,2
32986,TLM,ORY,2
32987,TLN,ORY,1
32988,TLN,RTM,1
32989,TLN,STN,1
32990,TLS,AGP,2
32991,TLS,AJA,3
32992,TLS,ALG,2
32993,TLS,AMS,2
32994,TLS,ATH,1
32995,TLS,BCN,2
32996,TLS,BIA,2
32997,TLS,BRE,1
32998,TLS,BRS,2
32999,TLS,BRU,2
33000,TLS,BSL,1
33001,TLS,CDG,4
33002,TLS,CEG,1
33003,TLS,CMN,3
33004,TLS,DIJ,1
33005,TLS,DUB,1
33006,TLS,ETZ,1
33007,TLS,FCO,3
33008,TLS,FRA,2
33009,TLS,GVA,2
33010,TLS,HAM,2
33011,TLS,IST,1
33012,TLS,LGW,1
33013,TLS,LHR,2
33014,TLS,LIL,2
33015,TLS,LIS,1
33016,TLS,LYS,3
33017,TLS,MAD,1
33018,TLS,MAN,1
33019,TLS,MLA,1
33020,TLS,MRS,1
33021,TLS,MUC,1
33022,TLS,MXP,1
33023,TLS,NCE,2
33024,TLS,NTE,2
33025,TLS,ORN,2
33026,TLS,ORY,2
33027,TLS,PMI,2
33028,TLS,RAK,3
33029,TLS,RNS,1
33030,TLS,SVQ,2
33031,TLS,SXB,1
33032,TLS,TUN,1
33033,TLS,VCE,2
33034,TLS,XFW,1
33035,TLS,YUL,1
33036,TLT,AKI,1
33037,TLT,BET,2
33038,TLV,ADD,1
33039,TLV,AMM,2
33040,TLV,AMS,4
33041,TLV,ARN,1
33042,TLV,ATH,2
33043,TLV,BCN,4
33044,TLV,BEG,1
33045,TLV,BKK,2
33046,TLV,BOM,1
33047,TLV,BRU,2
33048,TLV,BSL,1
33049,TLV,BUD,2
33050,TLV,CAI,1
33051,TLV,CDG,3
33052,TLV,CGN,1
33053,TLV,CLJ,1
33054,TLV,CPH,2
33055,TLV,DME,2
33056,TLV,DNK,1
33057,TLV,DOK,1
33058,TLV,DUS,1
33059,TLV,ETH,2
33060,TLV,EWR,2
33061,TLV,FCO,4
33062,TLV,FRA,2
33063,TLV,GVA,3
33064,TLV,GYD,1
33065,TLV,HEL,1
33066,TLV,HER,1
33067,TLV,HKG,1
33068,TLV,IAS,1
33069,TLV,ICN,1
33070,TLV,IST,1
33071,TLV,JFK,2
33072,TLV,JNB,1
33073,TLV,KBP,2
33074,TLV,KRR,1
33075,TLV,KTW,1
33076,TLV,LAX,1
33077,TLV,LCA,3
33078,TLV,LED,2
33079,TLV,LGW,1
33080,TLV,LHR,2
33081,TLV,LTN,2
33082,TLV,LWO,1
33083,TLV,MAD,2
33084,TLV,MAN,1
33085,TLV,MRS,2
33086,TLV,MRV,1
33087,TLV,MSQ,1
33088,TLV,MUC,3
33089,TLV,MXP,3
33090,TLV,NAP,1
33091,TLV,NCE,2
33092,TLV,ODS,1
33093,TLV,ORY,1
33094,TLV,OTP,3
33095,TLV,PEK,2
33096,TLV,PHL,2
33097,TLV,PRG,4
33098,TLV,RIX,1
33099,TLV,ROV,1
33100,TLV,SAW,2
33101,TLV,SOF,2
33102,TLV,SVO,1
33103,TLV,SVX,1
33104,TLV,SXF,3
33105,TLV,TAS,1
33106,TLV,TBS,3
33107,TLV,TXL,2
33108,TLV,VCE,1
33109,TLV,VIE,3
33110,TLV,VIN,1
33111,TLV,VKO,1
33112,TLV,VNO,1
33113,TLV,WAW,3
33114,TLV,YUL,1
33115,TLV,YYZ,2
33116,TLV,ZRH,2
33117,TMC,DPS,2
33118,TMC,KOE,1
33119,TME,BOG,1
33120,TME,RVE,1
33121,TMI,KTM,1
33122,TMJ,DME,1
33123,TMJ,TAS,1
33124,TML,ACC,3
33125,TMM,ANM,1
33126,TMM,RUN,2
33127,TMM,SMS,1
33128,TMM,TNR,1
33129,TMM,WMN,1
33130,TMM,WMR,1
33131,TMP,AGP,1
33132,TMP,ALC,1
33133,TMP,ARN,3
33134,TMP,BGY,1
33135,TMP,BRE,1
33136,TMP,BUD,1
33137,TMP,GRO,1
33138,TMP,HEL,1
33139,TMP,HHN,1
33140,TMP,STN,1
33141,TMR,ALG,1
33142,TMR,ELG,1
33143,TMR,GHA,1
33144,TMR,INZ,1
33145,TMS,LAD,1
33146,TMS,LIS,1
33147,TMS,RAI,1
33148,TMT,STM,1
33149,TMU,SJO,3
33150,TMW,SYD,1
33151,TNA,BKK,1
33152,TNA,CAN,5
33153,TNA,CGO,2
33154,TNA,CGQ,6
33155,TNA,CKG,5
33156,TNA,CSX,4
33157,TNA,CTU,7
33158,TNA,DLC,6
33159,TNA,FOC,5
33160,TNA,HET,4
33161,TNA,HGH,4
33162,TNA,HKG,1
33163,TNA,HRB,7
33164,TNA,HUN,1
33165,TNA,ICN,6
33166,TNA,INC,2
33167,TNA,KHH,1
33168,TNA,KHN,3
33169,TNA,KIX,3
33170,TNA,KMG,6
33171,TNA,KWE,2
33172,TNA,KWL,2
33173,TNA,LHW,4
33174,TNA,LJG,1
33175,TNA,PEK,2
33176,TNA,PVG,1
33177,TNA,RMQ,1
33178,TNA,SHA,3
33179,TNA,SHE,5
33180,TNA,SYX,2
33181,TNA,SZX,4
33182,TNA,TGO,1
33183,TNA,TPE,2
33184,TNA,TYN,2
33185,TNA,URC,4
33186,TNA,WNZ,2
33187,TNA,WUH,4
33188,TNA,WUS,1
33189,TNA,XIY,7
33190,TNA,XMN,4
33191,TNA,YNT,2
33192,TNC,WAA,1
33193,TNG,AMS,2
33194,TNG,BCN,4
33195,TNG,BRU,2
33196,TNG,BVA,1
33197,TNG,CMN,1
33198,TNG,CRL,1
33199,TNG,LGW,1
33200,TNG,LHR,1
33201,TNG,LIS,1
33202,TNG,MAD,3
33203,TNG,MRS,1
33204,TNG,ORY,1
33205,TNJ,CGK,3
33206,TNK,WWT,2
33207,TNN,HKG,1
33208,TNO,LIR,1
33209,TNO,SJO,3
33210,TNR,ANM,1
33211,TNR,BKK,2
33212,TNR,CDG,2
33213,TNR,DIE,1
33214,TNR,DZA,1
33215,TNR,FTU,1
33216,TNR,HAH,1
33217,TNR,JNB,2
33218,TNR,MJN,1
33219,TNR,MOQ,1
33220,TNR,MRS,1
33221,TNR,MRU,2
33222,TNR,NBO,1
33223,TNR,NOS,1
33224,TNR,ORY,2
33225,TNR,RUN,2
33226,TNR,SMS,1
33227,TNR,SVB,1
33228,TNR,TLE,1
33229,TNR,TMM,1
33230,TNR,WMN,1
33231,TNW,UIO,1
33232,TOB,HBE,1
33233,TOB,TIP,1
33234,TOB,TUN,2
33235,TOE,ORY,1
33236,TOE,TUN,1
33237,TOF,DME,2
33238,TOF,KJA,1
33239,TOF,SGC,1
33240,TOF,SVO,1
33241,TOG,KWN,1
33242,TOH,MTV,1
33243,TOH,SLH,1
33244,TOH,ZGU,1
33245,TOL,ORD,2
33246,TOL,PGD,1
33247,TOL,PIE,1
33248,TOL,SFB,1
33249,TOS,ALC,1
33250,TOS,ALF,4
33251,TOS,ANX,1
33252,TOS,ARN,1
33253,TOS,BGO,1
33254,TOS,BOO,2
33255,TOS,EVE,1
33256,TOS,HAA,1
33257,TOS,HFT,1
33258,TOS,KKN,1
33259,TOS,LGW,1
33260,TOS,LKL,1
33261,TOS,LYR,1
33262,TOS,MMK,1
33263,TOS,OSL,2
33264,TOS,SKN,1
33265,TOS,SOJ,1
33266,TOS,SVG,1
33267,TOS,TRD,2
33268,TOS,VDS,1
33269,TOU,GEA,1
33270,TOY,CTS,2
33271,TOY,DLC,1
33272,TOY,HND,1
33273,TOY,ICN,2
33274,TOY,PVG,2
33275,TOY,TPE,1
33276,TPA,ACY,1
33277,TPA,ALB,2
33278,TPA,ATL,8
33279,TPA,AUS,1
33280,TPA,BDL,3
33281,TPA,BHM,2
33282,TPA,BNA,1
33283,TPA,BOS,1
33284,TPA,BUF,1
33285,TPA,BWI,2
33286,TPA,CAK,2
33287,TPA,CLE,1
33288,TPA,CLT,2
33289,TPA,CMH,3
33290,TPA,CVG,1
33291,TPA,DAY,2
33292,TPA,DCA,3
33293,TPA,DEN,3
33294,TPA,DFW,3
33295,TPA,DTW,2
33296,TPA,EWR,2
33297,TPA,EYW,4
33298,TPA,FLL,5
33299,TPA,FNT,1
33300,TPA,GCM,1
33301,TPA,GNV,2
33302,TPA,GRR,1
33303,TPA,HOU,2
33304,TPA,HPN,1
33305,TPA,IAD,1
33306,TPA,IAH,1
33307,TPA,ILG,1
33308,TPA,IND,3
33309,TPA,ISP,2
33310,TPA,JAX,2
33311,TPA,JFK,4
33312,TPA,LAS,1
33313,TPA,LAX,1
33314,TPA,LGA,2
33315,TPA,LGW,4
33316,TPA,MCI,2
33317,TPA,MDW,2
33318,TPA,MEM,1
33319,TPA,MHT,1
33320,TPA,MIA,2
33321,TPA,MKE,2
33322,TPA,MSP,1
33323,TPA,MSY,2
33324,TPA,ORD,4
33325,TPA,PBI,2
33326,TPA,PDX,1
33327,TPA,PHL,3
33328,TPA,PHX,4
33329,TPA,PIT,2
33330,TPA,PNS,2
33331,TPA,PTY,1
33332,TPA,PVD,2
33333,TPA,RDU,3
33334,TPA,ROC,1
33335,TPA,SAT,2
33336,TPA,SDF,1
33337,TPA,SEA,1
33338,TPA,SJU,3
33339,TPA,STL,2
33340,TPA,TLH,2
33341,TPA,TTN,1
33342,TPA,YYZ,2
33343,TPA,ZRH,1
33344,TPE,AKJ,3
33345,TPE,AMS,2
33346,TPE,BKI,2
33347,TPE,BKK,6
33348,TPE,BNE,2
33349,TPE,CAN,4
33350,TPE,CDG,1
33351,TPE,CGK,3
33352,TPE,CGO,3
33353,TPE,CGQ,1
33354,TPE,CJU,1
33355,TPE,CKG,2
33356,TPE,CNX,1
33357,TPE,CSX,4
33358,TPE,CTS,4
33359,TPE,CTU,3
33360,TPE,DEL,2
33361,TPE,DLC,4
33362,TPE,DPS,3
33363,TPE,DXB,1
33364,TPE,DYG,2
33365,TPE,FOC,2
33366,TPE,FRA,1
33367,TPE,FSZ,1
33368,TPE,FUK,5
33369,TPE,GUM,2
33370,TPE,HAK,2
33371,TPE,HAN,3
33372,TPE,HET,2
33373,TPE,HFE,2
33374,TPE,HGH,3
33375,TPE,HIJ,1
33376,TPE,HKD,3
33377,TPE,HKG,6
33378,TPE,HND,1
33379,TPE,HNL,2
33380,TPE,HRB,2
33381,TPE,ICN,7
33382,TPE,INC,2
33383,TPE,ISG,2
33384,TPE,JFK,1
33385,TPE,JJN,1
33386,TPE,KHN,2
33387,TPE,KIX,8
33388,TPE,KLO,2
33389,TPE,KMG,2
33390,TPE,KMI,1
33391,TPE,KMQ,2
33392,TPE,KOJ,1
33393,TPE,KUH,1
33394,TPE,KUL,4
33395,TPE,KWE,2
33396,TPE,KWL,2
33397,TPE,LAX,4
33398,TPE,LHW,1
33399,TPE,LJG,1
33400,TPE,MFM,3
33401,TPE,MNL,6
33402,TPE,NGB,3
33403,TPE,NGO,3
33404,TPE,NKG,3
33405,TPE,NNG,2
33406,TPE,NRT,10
33407,TPE,OKA,3
33408,TPE,OKJ,2
33409,TPE,PEK,4
33410,TPE,PEN,1
33411,TPE,PNH,2
33412,TPE,PUS,2
33413,TPE,PVG,8
33414,TPE,REP,1
33415,TPE,RGN,1
33416,TPE,ROR,2
33417,TPE,SDJ,2
33418,TPE,SEA,2
33419,TPE,SFO,5
33420,TPE,SGN,3
33421,TPE,SHE,4
33422,TPE,SIN,7
33423,TPE,SJW,3
33424,TPE,SUB,1
33425,TPE,SYD,1
33426,TPE,SYX,1
33427,TPE,SZX,4
33428,TPE,TAK,1
33429,TPE,TAO,4
33430,TPE,TNA,2
33431,TPE,TOY,1
33432,TPE,TSN,1
33433,TPE,TXN,1
33434,TPE,TYN,1
33435,TPE,URC,2
33436,TPE,VIE,1
33437,TPE,WNZ,1
33438,TPE,WUH,3
33439,TPE,WUX,4
33440,TPE,XIY,4
33441,TPE,XMN,2
33442,TPE,XUZ,2
33443,TPE,YNT,1
33444,TPE,YNZ,3
33445,TPE,YVR,2
33446,TPE,YYZ,1
33447,TPP,IQT,2
33448,TPP,LIM,3
33449,TPP,PCL,1
33450,TPQ,MEX,2
33451,TPQ,TIJ,1
33452,TPS,AOI,1
33453,TPS,BGY,1
33454,TPS,BLQ,1
33455,TPS,BTS,1
33456,TPS,BVA,1
33457,TPS,CAG,1
33458,TPS,CIA,1
33459,TPS,CRL,1
33460,TPS,CUF,1
33461,TPS,EIN,1
33462,TPS,FKB,1
33463,TPS,FMM,1
33464,TPS,GOA,1
33465,TPS,GRO,1
33466,TPS,HHN,1
33467,TPS,KRK,1
33468,TPS,KUN,1
33469,TPS,MAN,1
33470,TPS,MLA,1
33471,TPS,MST,1
33472,TPS,PEG,1
33473,TPS,PMF,1
33474,TPS,PNL,1
33475,TPS,PSA,1
33476,TPS,TRN,1
33477,TPS,TRS,1
33478,TPS,TSF,1
33479,TPS,WMI,1
33480,TQA,IUI,1
33481,TQA,JUV,1
33482,TQI,AGM,1
33483,TQL,SLY,1
33484,TRC,CUN,1
33485,TRC,CUU,1
33486,TRC,DFW,2
33487,TRC,GDL,2
33488,TRC,IAH,1
33489,TRC,MEX,3
33490,TRD,AES,1
33491,TRD,AGP,1
33492,TRD,ALC,2
33493,TRD,AMS,2
33494,TRD,ARN,1
33495,TRD,AYT,1
33496,TRD,BGO,2
33497,TRD,BNN,1
33498,TRD,BOO,2
33499,TRD,CPH,4
33500,TRD,DBV,1
33501,TRD,EVE,2
33502,TRD,GDN,1
33503,TRD,KEF,1
33504,TRD,KRK,1
33505,TRD,KRS,1
33506,TRD,KSU,1
33507,TRD,LGW,1
33508,TRD,MJF,1
33509,TRD,MQN,1
33510,TRD,NCE,1
33511,TRD,OSL,2
33512,TRD,OSY,1
33513,TRD,RIX,1
33514,TRD,RVK,1
33515,TRD,SSJ,1
33516,TRD,SVG,1
33517,TRD,SXF,1
33518,TRD,TLL,2
33519,TRD,TOS,2
33520,TRD,TRF,3
33521,TRE,GLA,1
33522,TRF,AGP,2
33523,TRF,AHO,1
33524,TRF,ALC,2
33525,TRF,AMS,2
33526,TRF,ARN,1
33527,TRF,AYT,1
33528,TRF,BCN,1
33529,TRF,BEG,1
33530,TRF,BGO,2
33531,TRF,CPH,2
33532,TRF,DBV,1
33533,TRF,GDN,1
33534,TRF,KTW,1
33535,TRF,LGW,1
33536,TRF,LPA,1
33537,TRF,LPL,1
33538,TRF,LUZ,1
33539,TRF,NCE,1
33540,TRF,OTP,1
33541,TRF,PMI,1
33542,TRF,POZ,1
33543,TRF,PSA,1
33544,TRF,RIX,1
33545,TRF,STN,1
33546,TRF,SVG,2
33547,TRF,SZZ,1
33548,TRF,TRD,2
33549,TRF,VNO,1
33550,TRF,WAW,1
33551,TRF,WRO,1
33552,TRG,AKL,1
33553,TRG,CHC,1
33554,TRG,WLG,1
33555,TRI,ATL,3
33556,TRI,CLT,2
33557,TRI,PIE,1
33558,TRI,SFB,1
33559,TRK,BPN,3
33560,TRK,CGK,1
33561,TRK,SUB,1
33562,TRK,TWU,1
33563,TRK,UPG,1
33564,TRN,AHO,1
33565,TRN,AMS,1
33566,TRN,BCN,3
33567,TRN,BDS,1
33568,TRN,BRI,2
33569,TRN,BRU,2
33570,TRN,CAG,1
33571,TRN,CDG,2
33572,TRN,CMN,1
33573,TRN,CRL,1
33574,TRN,CTA,4
33575,TRN,DUS,1
33576,TRN,FCO,3
33577,TRN,FRA,1
33578,TRN,IAS,2
33579,TRN,IST,1
33580,TRN,LGW,1
33581,TRN,MAD,1
33582,TRN,MLA,1
33583,TRN,MUC,1
33584,TRN,NAP,2
33585,TRN,OLB,1
33586,TRN,PMO,3
33587,TRN,REG,1
33588,TRN,STN,1
33589,TRN,SUF,2
33590,TRN,TIA,1
33591,TRN,TPS,1
33592,TRN,ZRH,1
33593,TRO,GFN,1
33594,TRO,SYD,1
33595,TRR,GIU,1
33596,TRS,AHO,1
33597,TRS,BRI,1
33598,TRS,BVA,1
33599,TRS,CRL,1
33600,TRS,FCO,1
33601,TRS,LIN,1
33602,TRS,MUC,1
33603,TRS,NAP,1
33604,TRS,STN,1
33605,TRS,TPS,1
33606,TRS,VLC,1
33607,TRU,LIM,1
33608,TRV,AUH,3
33609,TRV,BAH,1
33610,TRV,BLR,4
33611,TRV,BOM,6
33612,TRV,CMB,2
33613,TRV,COK,3
33614,TRV,DMM,1
33615,TRV,DOH,1
33616,TRV,DXB,3
33617,TRV,HAQ,1
33618,TRV,KWI,1
33619,TRV,MAA,4
33620,TRV,MCT,3
33621,TRV,MLE,2
33622,TRV,RUH,1
33623,TRV,SHJ,3
33624,TRV,SIN,3
33625,TRW,INU,1
33626,TRW,MAJ,1
33627,TRW,NAN,1
33628,TRZ,CMB,2
33629,TRZ,KUL,2
33630,TRZ,MAA,3
33631,TRZ,SIN,2
33632,TSA,CKG,2
33633,TSA,CTU,1
33634,TSA,FOC,3
33635,TSA,GMP,4
33636,TSA,HFE,1
33637,TSA,HGH,1
33638,TSA,HND,4
33639,TSA,HUN,1
33640,TSA,KNH,2
33641,TSA,MZG,2
33642,TSA,NNG,1
33643,TSA,PVG,3
33644,TSA,SHA,6
33645,TSA,TSN,3
33646,TSA,TTT,1
33647,TSA,TYN,1
33648,TSA,WNZ,1
33649,TSA,WUH,1
33650,TSA,XMN,2
33651,TSE,AKX,2
33652,TSE,ALA,5
33653,TSE,AUH,2
33654,TSE,CIT,2
33655,TSE,DMB,1
33656,TSE,DME,1
33657,TSE,DZN,1
33658,TSE,FRA,3
33659,TSE,FRU,1
33660,TSE,GUW,2
33661,TSE,GYD,1
33662,TSE,IST,2
33663,TSE,KBP,2
33664,TSE,KSN,1
33665,TSE,KZO,1
33666,TSE,LED,2
33667,TSE,LHR,1
33668,TSE,MSQ,1
33669,TSE,OMS,1
33670,TSE,OVB,1
33671,TSE,PEK,1
33672,TSE,PLX,1
33673,TSE,PPK,1
33674,TSE,PWQ,1
33675,TSE,SCO,2
33676,TSE,SHJ,1
33677,TSE,SVO,1
33678,TSE,SVX,1
33679,TSE,TAS,2
33680,TSE,UKK,2
33681,TSE,URA,1
33682,TSE,URC,2
33683,TSE,VIE,2
33684,TSE,VKO,1
33685,TSF,AGP,1
33686,TSF,AHO,1
33687,TSF,BCN,1
33688,TSF,BDS,1
33689,TSF,BLL,1
33690,TSF,BRE,1
33691,TSF,BRI,1
33692,TSF,BRS,1
33693,TSF,BRU,1
33694,TSF,BUD,1
33695,TSF,BVA,1
33696,TSF,CAG,1
33697,TSF,CHQ,1
33698,TSF,CLJ,1
33699,TSF,CMN,1
33700,TSF,CRL,1
33701,TSF,CTA,1
33702,TSF,DUB,1
33703,TSF,EIN,1
33704,TSF,EMA,1
33705,TSF,HHN,1
33706,TSF,IEV,1
33707,TSF,KIV,1
33708,TSF,LBA,1
33709,TSF,LWO,1
33710,TSF,MLA,1
33711,TSF,NRN,1
33712,TSF,NYO,1
33713,TSF,OTP,1
33714,TSF,PMO,1
33715,TSF,PRG,1
33716,TSF,RYG,1
33717,TSF,SKP,1
33718,TSF,STN,1
33719,TSF,SUF,1
33720,TSF,TPS,1
33721,TSF,TSR,1
33722,TSF,VLC,1
33723,TSH,FIH,1
33724,TSH,KGA,1
33725,TSJ,FUK,1
33726,TSJ,NGS,2
33727,TSN,BAV,3
33728,TSN,CAN,5
33729,TSN,CGO,4
33730,TSN,CGQ,2
33731,TSN,CIF,2
33732,TSN,CIH,1
33733,TSN,CJU,2
33734,TSN,CKG,7
33735,TSN,CSX,5
33736,TSN,CTU,6
33737,TSN,DLC,8
33738,TSN,DSN,1
33739,TSN,DYG,1
33740,TSN,FOC,1
33741,TSN,FUG,1
33742,TSN,HAK,2
33743,TSN,HET,6
33744,TSN,HGH,5
33745,TSN,HIA,1
33746,TSN,HKG,3
33747,TSN,HRB,8
33748,TSN,ICN,4
33749,TSN,KHH,1
33750,TSN,KHN,1
33751,TSN,KMG,3
33752,TSN,KWL,1
33753,TSN,LHW,2
33754,TSN,MWX,1
33755,TSN,NBS,1
33756,TSN,NGB,2
33757,TSN,NGO,2
33758,TSN,NTG,2
33759,TSN,PVG,3
33760,TSN,SHA,7
33761,TSN,SHE,1
33762,TSN,SIN,1
33763,TSN,SYX,2
33764,TSN,SZX,6
33765,TSN,TAO,3
33766,TSN,TPE,1
33767,TSN,TSA,3
33768,TSN,TXN,1
33769,TSN,TYN,1
33770,TSN,URC,1
33771,TSN,UYN,1
33772,TSN,WUH,4
33773,TSN,XIY,7
33774,TSN,XMN,5
33775,TSN,XNN,1
33776,TSN,YCU,2
33777,TSN,YNT,2
33778,TSN,ZUH,1
33779,TSR,BCN,1
33780,TSR,BGY,1
33781,TSR,BLQ,1
33782,TSR,BVA,1
33783,TSR,CIA,1
33784,TSR,DTM,1
33785,TSR,LTN,1
33786,TSR,MAD,1
33787,TSR,MUC,1
33788,TSR,OTP,2
33789,TSR,TSF,1
33790,TSR,VLC,1
33791,TST,DMK,2
33792,TSV,BNE,4
33793,TSV,CNJ,1
33794,TSV,CNS,1
33795,TSV,DRW,2
33796,TSV,ISA,2
33797,TSV,MEL,1
33798,TSV,MKY,1
33799,TSV,MOV,1
33800,TSV,SYD,2
33801,TSV,WIN,1
33802,TTA,CMN,1
33803,TTE,CGK,2
33804,TTE,MDC,3
33805,TTE,UPG,3
33806,TTJ,HND,1
33807,TTN,ATL,1
33808,TTN,BNA,1
33809,TTN,CLE,1
33810,TTN,CLT,1
33811,TTN,CVG,1
33812,TTN,DTW,1
33813,TTN,FLL,1
33814,TTN,IND,1
33815,TTN,MCO,1
33816,TTN,MDW,1
33817,TTN,RDU,1
33818,TTN,RSW,1
33819,TTN,TPA,1
33820,TTN,UST,1
33821,TTQ,SJO,1
33822,TTT,TSA,1
33823,TTU,AHU,1
33824,TUB,PPT,1
33825,TUB,RUR,1
33826,TUB,RVV,1
33827,TUC,AEP,2
33828,TUF,DUB,1
33829,TUF,MRS,1
33830,TUF,OPO,1
33831,TUF,RAK,1
33832,TUF,STN,1
33833,TUG,MNL,3
33834,TUI,RUH,1
33835,TUK,DBA,1
33836,TUK,GWD,1
33837,TUK,KHI,1
33838,TUK,MCT,1
33839,TUK,SHJ,1
33840,TUK,UET,1
33841,TUL,ATL,4
33842,TUL,DAL,1
33843,TUL,DEN,3
33844,TUL,DFW,2
33845,TUL,DTW,1
33846,TUL,EWR,1
33847,TUL,HOU,1
33848,TUL,IAD,1
33849,TUL,IAH,1
33850,TUL,LAS,1
33851,TUL,MDW,1
33852,TUL,MIA,2
33853,TUL,MSP,1
33854,TUL,ORD,3
33855,TUL,PHX,1
33856,TUL,SFB,1
33857,TUL,SLC,1
33858,TUL,STL,1
33859,TUN,ABJ,1
33860,TUN,ALG,2
33861,TUN,AMM,1
33862,TUN,AMS,1
33863,TUN,BCN,1
33864,TUN,BEG,1
33865,TUN,BEN,3
33866,TUN,BEY,2
33867,TUN,BKO,1
33868,TUN,BLQ,1
33869,TUN,BOD,1
33870,TUN,BRU,1
33871,TUN,CAI,2
33872,TUN,CDG,3
33873,TUN,CGN,1
33874,TUN,CMN,2
33875,TUN,DJE,1
